current_week_ending,visit_type,respiratory_category,demographic_group,percent
2025-01-18,Admissions,Rsv,Black Non-Hispanic,0.01
2025-01-18,Admissions,Rsv,Hispanic Or Latino,0.01
2025-01-18,Admissions,Rsv,Other Race/Ethnicity,0.015000000000000001
2025-01-18,Admissions,Rsv,Unknown Race/Ethnicity,0.01
2025-01-18,Admissions,Rsv,White Non-Hispanic,0.01
2025-01-18,Ed Visits,Broad Acute Respiratory,00_04,0.373
2025-01-18,Ed Visits,Broad Acute Respiratory,05_17,0.20800000000000002
2025-01-18,Ed Visits,Broad Acute Respiratory,18_44,0.091
2025-01-18,Ed Visits,Broad Acute Respiratory,45_64,0.10600000000000001
2025-01-18,Ed Visits,Broad Acute Respiratory,65+,0.13599999999999998
2025-01-18,Ed Visits,Broad Acute Respiratory,Age Unknown,0.05
2025-01-18,Ed Visits,Broad Acute Respiratory,All,0.134
2025-01-18,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.164
2025-01-18,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.137
2025-01-18,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.156
2025-01-18,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.147
2025-01-18,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.10800000000000001
2025-01-18,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.12
2025-01-18,Ed Visits,Covid-19,00_04,0.030000000000000006
2025-01-18,Ed Visits,Covid-19,05_17,0.016
2025-01-18,Ed Visits,Covid-19,18_44,0.02
2025-01-18,Ed Visits,Covid-19,45_64,0.034
2025-01-18,Ed Visits,Covid-19,65+,0.055999999999999994
2025-01-18,Ed Visits,Covid-19,All,0.032
2025-01-18,Ed Visits,Covid-19,Asian Non-Hispanic,0.054000000000000006
2025-01-18,Ed Visits,Covid-19,Black Non-Hispanic,0.024
2025-01-18,Ed Visits,Covid-19,Hispanic Or Latino,0.034
2025-01-18,Ed Visits,Covid-19,Other Race/Ethnicity,0.044
2025-01-18,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.026000000000000002
2025-01-18,Ed Visits,Covid-19,White Non-Hispanic,0.038
2025-01-18,Ed Visits,Ili,00_04,0.08499999999999999
2025-01-18,Ed Visits,Ili,05_17,0.05800000000000001
2025-01-18,Ed Visits,Ili,18_44,0.024
2025-01-18,Ed Visits,Ili,45_64,0.02
2025-01-18,Ed Visits,Ili,65+,0.01625
2025-01-18,Ed Visits,Ili,All,0.031
2025-01-18,Ed Visits,Ili,Asian Non-Hispanic,0.03
2025-01-18,Ed Visits,Ili,Black Non-Hispanic,0.03
2025-01-18,Ed Visits,Ili,Hispanic Or Latino,0.04
2025-01-18,Ed Visits,Ili,Other Race/Ethnicity,0.02888888888888889
2025-01-18,Ed Visits,Ili,Unknown Race/Ethnicity,0.027777777777777776
2025-01-18,Ed Visits,Ili,White Non-Hispanic,0.022
2025-01-18,Ed Visits,Influenza,00_04,0.07857142857142858
2025-01-18,Ed Visits,Influenza,05_17,0.06999999999999999
2025-01-18,Ed Visits,Influenza,18_44,0.026000000000000002
2025-01-18,Ed Visits,Influenza,45_64,0.02
2025-01-18,Ed Visits,Influenza,65+,0.02
2025-01-18,Ed Visits,Influenza,All,0.03166666666666667
2025-01-18,Ed Visits,Influenza,Asian Non-Hispanic,0.037142857142857144
2025-01-18,Ed Visits,Influenza,Black Non-Hispanic,0.03
2025-01-18,Ed Visits,Influenza,Hispanic Or Latino,0.04666666666666667
2025-01-18,Ed Visits,Influenza,Other Race/Ethnicity,0.041666666666666664
2025-01-18,Ed Visits,Influenza,Unknown Race/Ethnicity,0.033999999999999996
2025-01-18,Ed Visits,Influenza,White Non-Hispanic,0.028333333333333332
2025-01-18,Ed Visits,Rsv,00_04,0.02875
2025-01-18,Ed Visits,Rsv,All,0.01
2025-01-18,Ed Visits,Rsv,Asian Non-Hispanic,0.01
2025-01-18,Ed Visits,Rsv,Hispanic Or Latino,0.01
2025-01-18,Ed Visits,Rsv,Other Race/Ethnicity,0.01
2025-01-18,Ed Visits,Rsv,Unknown Race/Ethnicity,0.01
2025-01-18,Ed Visits,Rsv,White Non-Hispanic,0.01
2025-01-18,Outpatient Visits,Ili,All,0.025555555555555557
2025-01-25,Admissions,Broad Acute Respiratory,00_04,0.09666666666666668
2025-01-25,Admissions,Broad Acute Respiratory,05_17,0.17
2025-01-25,Admissions,Broad Acute Respiratory,18_44,0.07833333333333332
2025-01-25,Admissions,Broad Acute Respiratory,45_64,0.17833333333333334
2025-01-25,Admissions,Broad Acute Respiratory,65+,0.225
2025-01-25,Admissions,Broad Acute Respiratory,Age Unknown,1.0
2025-01-25,Admissions,Broad Acute Respiratory,All,0.16
2025-01-25,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.15333333333333335
2025-01-25,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.17
2025-01-25,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.15333333333333335
2025-01-25,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.16833333333333333
2025-01-25,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.12166666666666666
2025-01-25,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.15166666666666667
2025-01-25,Admissions,Covid-19,00_04,0.01
2025-01-25,Admissions,Covid-19,05_17,0.030000000000000002
2025-01-25,Admissions,Covid-19,18_44,0.022
2025-01-25,Admissions,Covid-19,45_64,0.036
2025-01-25,Admissions,Covid-19,65+,0.06
2025-01-25,Admissions,Covid-19,All,0.038
2025-01-25,Admissions,Covid-19,Asian Non-Hispanic,0.046
2025-01-25,Admissions,Covid-19,Black Non-Hispanic,0.036000000000000004
2025-01-25,Admissions,Covid-19,Hispanic Or Latino,0.041999999999999996
2025-01-25,Admissions,Covid-19,Other Race/Ethnicity,0.04
2025-01-25,Admissions,Covid-19,Unknown Race/Ethnicity,0.028000000000000004
2025-01-25,Admissions,Covid-19,White Non-Hispanic,0.034
2025-01-25,Admissions,Ili,00_04,0.013333333333333334
2025-01-25,Admissions,Ili,05_17,0.024
2025-01-25,Admissions,Ili,18_44,0.015
2025-01-25,Admissions,Ili,45_64,0.016666666666666666
2025-01-25,Admissions,Ili,65+,0.0125
2025-01-25,Admissions,Ili,All,0.013333333333333334
2025-01-25,Admissions,Ili,Asian Non-Hispanic,0.01
2025-01-25,Admissions,Ili,Black Non-Hispanic,0.016666666666666666
2025-01-25,Admissions,Ili,Hispanic Or Latino,0.015
2025-01-25,Admissions,Ili,Other Race/Ethnicity,0.01
2025-01-25,Admissions,Ili,Unknown Race/Ethnicity,0.015
2025-01-25,Admissions,Ili,White Non-Hispanic,0.013333333333333334
2025-01-25,Admissions,Influenza,00_04,0.03
2025-01-25,Admissions,Influenza,05_17,0.08
2025-01-25,Admissions,Influenza,18_44,0.025
2025-01-25,Admissions,Influenza,45_64,0.03333333333333333
2025-01-25,Admissions,Influenza,65+,0.03333333333333333
2025-01-25,Admissions,Influenza,All,0.03
2025-01-25,Admissions,Influenza,Asian Non-Hispanic,0.02
2025-01-25,Admissions,Influenza,Black Non-Hispanic,0.03333333333333333
2025-01-25,Admissions,Influenza,Hispanic Or Latino,0.03
2025-01-25,Admissions,Influenza,Other Race/Ethnicity,0.03
2025-01-25,Admissions,Influenza,Unknown Race/Ethnicity,0.02
2025-01-25,Admissions,Influenza,White Non-Hispanic,0.02666666666666667
2025-01-25,Admissions,Rsv,00_04,0.0225
2025-01-25,Admissions,Rsv,05_17,0.01
2025-01-25,Admissions,Rsv,45_64,0.01
2025-01-25,Admissions,Rsv,65+,0.01
2025-01-25,Admissions,Rsv,All,0.01
2025-01-25,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-01-25,Admissions,Rsv,Black Non-Hispanic,0.01
2025-01-25,Admissions,Rsv,Hispanic Or Latino,0.01
2025-01-25,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-01-25,Admissions,Rsv,Unknown Race/Ethnicity,0.01
2025-01-25,Admissions,Rsv,White Non-Hispanic,0.01
2025-01-25,Ed Visits,Broad Acute Respiratory,00_04,0.37
2025-01-25,Ed Visits,Broad Acute Respiratory,05_17,0.22800000000000004
2025-01-25,Ed Visits,Broad Acute Respiratory,18_44,0.08700000000000001
2025-01-25,Ed Visits,Broad Acute Respiratory,45_64,0.098
2025-01-25,Ed Visits,Broad Acute Respiratory,65+,0.123
2025-01-25,Ed Visits,Broad Acute Respiratory,Age Unknown,0.16666666666666666
2025-01-25,Ed Visits,Broad Acute Respiratory,All,0.134
2025-01-25,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.16
2025-01-25,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.133
2025-01-25,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.157
2025-01-25,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.145
2025-01-25,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.10900000000000001
2025-01-25,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.11600000000000002
2025-01-25,Ed Visits,Covid-19,00_04,0.028000000000000004
2025-01-25,Ed Visits,Covid-19,05_17,0.012
2025-01-25,Ed Visits,Covid-19,18_44,0.014000000000000002
2025-01-25,Ed Visits,Covid-19,45_64,0.022
2025-01-25,Ed Visits,Covid-19,65+,0.038
2025-01-25,Ed Visits,Covid-19,All,0.022
2025-01-25,Ed Visits,Covid-19,Asian Non-Hispanic,0.042
2025-01-25,Ed Visits,Covid-19,Black Non-Hispanic,0.018
2025-01-25,Ed Visits,Covid-19,Hispanic Or Latino,0.026000000000000002
2025-01-25,Ed Visits,Covid-19,Other Race/Ethnicity,0.026000000000000002
2025-01-25,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.02
2025-01-25,Ed Visits,Covid-19,White Non-Hispanic,0.024
2025-01-25,Ed Visits,Ili,00_04,0.09
2025-01-25,Ed Visits,Ili,05_17,0.06899999999999999
2025-01-25,Ed Visits,Ili,18_44,0.02875
2025-01-25,Ed Visits,Ili,45_64,0.01888888888888889
2025-01-25,Ed Visits,Ili,65+,0.015
2025-01-25,Ed Visits,Ili,Age Unknown,0.25
2025-01-25,Ed Visits,Ili,All,0.031
2025-01-25,Ed Visits,Ili,Asian Non-Hispanic,0.032
2025-01-25,Ed Visits,Ili,Black Non-Hispanic,0.031
2025-01-25,Ed Visits,Ili,Hispanic Or Latino,0.043333333333333335
2025-01-25,Ed Visits,Ili,Other Race/Ethnicity,0.03222222222222223
2025-01-25,Ed Visits,Ili,Unknown Race/Ethnicity,0.03222222222222223
2025-01-25,Ed Visits,Ili,White Non-Hispanic,0.02333333333333333
2025-01-25,Ed Visits,Influenza,00_04,0.07375
2025-01-25,Ed Visits,Influenza,05_17,0.09000000000000001
2025-01-25,Ed Visits,Influenza,18_44,0.030000000000000006
2025-01-25,Ed Visits,Influenza,45_64,0.022000000000000002
2025-01-25,Ed Visits,Influenza,65+,0.0225
2025-01-25,Ed Visits,Influenza,Age Unknown,0.25
2025-01-25,Ed Visits,Influenza,All,0.036666666666666674
2025-01-25,Ed Visits,Influenza,Asian Non-Hispanic,0.04
2025-01-25,Ed Visits,Influenza,Black Non-Hispanic,0.033999999999999996
2025-01-25,Ed Visits,Influenza,Hispanic Or Latino,0.051666666666666666
2025-01-25,Ed Visits,Influenza,Other Race/Ethnicity,0.04833333333333334
2025-01-25,Ed Visits,Influenza,Unknown Race/Ethnicity,0.036
2025-01-25,Ed Visits,Influenza,White Non-Hispanic,0.02666666666666667
2025-01-25,Ed Visits,Rsv,00_04,0.0225
2025-01-25,Ed Visits,Rsv,Asian Non-Hispanic,0.01
2025-01-25,Ed Visits,Rsv,Hispanic Or Latino,0.01
2025-01-25,Ed Visits,Rsv,Other Race/Ethnicity,0.01
2025-01-25,Ed Visits,Rsv,Unknown Race/Ethnicity,0.01
2025-01-25,Ed Visits,Rsv,White Non-Hispanic,0.01
2025-01-25,Outpatient Visits,Ili,All,0.027777777777777776
2025-02-01,Admissions,Broad Acute Respiratory,00_04,0.10333333333333333
2025-02-01,Admissions,Broad Acute Respiratory,05_17,0.14333333333333334
2025-02-01,Admissions,Broad Acute Respiratory,18_44,0.07666666666666667
2025-02-01,Admissions,Broad Acute Respiratory,45_64,0.17500000000000002
2025-02-01,Admissions,Broad Acute Respiratory,65+,0.21333333333333335
2025-02-01,Admissions,Broad Acute Respiratory,Age Unknown,0.5
2025-02-01,Admissions,Broad Acute Respiratory,All,0.15666666666666668
2025-02-01,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.15
2025-02-01,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.16833333333333333
2025-02-01,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.145
2025-02-01,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.15166666666666667
2025-02-01,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.13166666666666668
2025-02-01,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.14500000000000002
2025-02-01,Admissions,Covid-19,00_04,0.01
2025-02-01,Admissions,Covid-19,05_17,0.0275
2025-02-01,Admissions,Covid-19,18_44,0.018
2025-02-01,Admissions,Covid-19,45_64,0.03
2025-02-01,Admissions,Covid-19,65+,0.04
2025-02-01,Admissions,Covid-19,All,0.026000000000000002
2025-02-01,Admissions,Covid-19,Asian Non-Hispanic,0.035
2025-02-01,Admissions,Covid-19,Black Non-Hispanic,0.026000000000000002
2025-02-01,Admissions,Covid-19,Hispanic Or Latino,0.04
2025-02-01,Admissions,Covid-19,Other Race/Ethnicity,0.028000000000000004
2025-02-01,Admissions,Covid-19,Unknown Race/Ethnicity,0.02
2025-02-01,Admissions,Covid-19,White Non-Hispanic,0.024
2025-02-01,Admissions,Ili,00_04,0.023333333333333334
2025-02-01,Admissions,Ili,05_17,0.022500000000000003
2025-02-01,Admissions,Ili,18_44,0.015
2025-02-01,Admissions,Ili,45_64,0.0125
2025-02-01,Admissions,Ili,65+,0.0125
2025-02-01,Admissions,Ili,All,0.013333333333333334
2025-02-01,Admissions,Ili,Asian Non-Hispanic,0.015
2025-02-01,Admissions,Ili,Black Non-Hispanic,0.015000000000000001
2025-02-01,Admissions,Ili,Hispanic Or Latino,0.016666666666666666
2025-02-01,Admissions,Ili,Other Race/Ethnicity,0.011666666666666667
2025-02-01,Admissions,Ili,Unknown Race/Ethnicity,0.013333333333333334
2025-02-01,Admissions,Ili,White Non-Hispanic,0.013333333333333334
2025-02-01,Admissions,Influenza,00_04,0.03333333333333333
2025-02-01,Admissions,Influenza,05_17,0.045
2025-02-01,Admissions,Influenza,18_44,0.02
2025-02-01,Admissions,Influenza,45_64,0.03
2025-02-01,Admissions,Influenza,65+,0.04
2025-02-01,Admissions,Influenza,All,0.03
2025-02-01,Admissions,Influenza,Asian Non-Hispanic,0.03
2025-02-01,Admissions,Influenza,Black Non-Hispanic,0.03
2025-02-01,Admissions,Influenza,Hispanic Or Latino,0.03
2025-02-01,Admissions,Influenza,Other Race/Ethnicity,0.02666666666666667
2025-02-01,Admissions,Influenza,Unknown Race/Ethnicity,0.02666666666666667
2025-02-01,Admissions,Influenza,White Non-Hispanic,0.035
2025-02-01,Admissions,Rsv,00_04,0.03
2025-02-01,Admissions,Rsv,45_64,0.01
2025-02-01,Admissions,Rsv,All,0.01
2025-02-01,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-02-01,Admissions,Rsv,Black Non-Hispanic,0.01
2025-02-01,Admissions,Rsv,Hispanic Or Latino,0.01
2025-02-01,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-02-01,Admissions,Rsv,Unknown Race/Ethnicity,0.01
2025-02-01,Admissions,Rsv,White Non-Hispanic,0.01
2025-02-01,Ed Visits,Broad Acute Respiratory,00_04,0.368
2025-02-01,Ed Visits,Broad Acute Respiratory,05_17,0.22400000000000003
2025-02-01,Ed Visits,Broad Acute Respiratory,18_44,0.088
2025-02-01,Ed Visits,Broad Acute Respiratory,45_64,0.095
2025-02-01,Ed Visits,Broad Acute Respiratory,65+,0.119
2025-02-01,Ed Visits,Broad Acute Respiratory,Age Unknown,0.14750000000000002
2025-02-01,Ed Visits,Broad Acute Respiratory,All,0.131
2025-02-01,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.16499999999999998
2025-02-01,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.131
2025-02-01,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.156
2025-02-01,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.153
2025-02-01,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.11299999999999999
2025-02-01,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.11599999999999999
2025-02-01,Ed Visits,Covid-19,00_04,0.026000000000000002
2025-02-01,Ed Visits,Covid-19,05_17,0.01
2025-02-01,Ed Visits,Covid-19,18_44,0.012
2025-02-01,Ed Visits,Covid-19,45_64,0.016
2025-02-01,Ed Visits,Covid-19,65+,0.03
2025-02-01,Ed Visits,Covid-19,All,0.018
2025-02-01,Ed Visits,Covid-19,Asian Non-Hispanic,0.035
2025-02-01,Ed Visits,Covid-19,Black Non-Hispanic,0.016
2025-02-01,Ed Visits,Covid-19,Hispanic Or Latino,0.022
2025-02-01,Ed Visits,Covid-19,Other Race/Ethnicity,0.018
2025-02-01,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.014000000000000002
2025-02-01,Ed Visits,Covid-19,White Non-Hispanic,0.018
2025-02-01,Ed Visits,Ili,00_04,0.09
2025-02-01,Ed Visits,Ili,05_17,0.07777777777777778
2025-02-01,Ed Visits,Ili,18_44,0.027777777777777776
2025-02-01,Ed Visits,Ili,45_64,0.01888888888888889
2025-02-01,Ed Visits,Ili,65+,0.015
2025-02-01,Ed Visits,Ili,All,0.035555555555555556
2025-02-01,Ed Visits,Ili,Asian Non-Hispanic,0.03666666666666667
2025-02-01,Ed Visits,Ili,Black Non-Hispanic,0.034444444444444444
2025-02-01,Ed Visits,Ili,Hispanic Or Latino,0.04666666666666666
2025-02-01,Ed Visits,Ili,Other Race/Ethnicity,0.03777777777777778
2025-02-01,Ed Visits,Ili,Unknown Race/Ethnicity,0.04125
2025-02-01,Ed Visits,Ili,White Non-Hispanic,0.03
2025-02-01,Ed Visits,Influenza,00_04,0.06888888888888889
2025-02-01,Ed Visits,Influenza,05_17,0.07857142857142858
2025-02-01,Ed Visits,Influenza,18_44,0.023333333333333334
2025-02-01,Ed Visits,Influenza,45_64,0.02
2025-02-01,Ed Visits,Influenza,65+,0.02
2025-02-01,Ed Visits,Influenza,All,0.03666666666666667
2025-02-01,Ed Visits,Influenza,Asian Non-Hispanic,0.04125
2025-02-01,Ed Visits,Influenza,Black Non-Hispanic,0.025714285714285714
2025-02-01,Ed Visits,Influenza,Hispanic Or Latino,0.049999999999999996
2025-02-01,Ed Visits,Influenza,Other Race/Ethnicity,0.04833333333333334
2025-02-01,Ed Visits,Influenza,Unknown Race/Ethnicity,0.038
2025-02-01,Ed Visits,Influenza,White Non-Hispanic,0.03
2025-02-01,Ed Visits,Rsv,00_04,0.021249999999999998
2025-02-01,Ed Visits,Rsv,Asian Non-Hispanic,0.01
2025-02-01,Ed Visits,Rsv,Hispanic Or Latino,0.01
2025-02-01,Ed Visits,Rsv,Other Race/Ethnicity,0.01
2025-02-01,Ed Visits,Rsv,Unknown Race/Ethnicity,0.01
2025-02-01,Outpatient Visits,Ili,All,0.03375
2025-02-08,Admissions,Broad Acute Respiratory,00_04,0.10666666666666667
2025-02-08,Admissions,Broad Acute Respiratory,05_17,0.14166666666666666
2025-02-08,Admissions,Broad Acute Respiratory,18_44,0.075
2025-02-08,Admissions,Broad Acute Respiratory,45_64,0.17
2025-02-08,Admissions,Broad Acute Respiratory,65+,0.21333333333333335
2025-02-08,Admissions,Broad Acute Respiratory,Age Unknown,1.0
2025-02-08,Admissions,Broad Acute Respiratory,All,0.155
2025-02-08,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.12833333333333333
2025-02-08,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.17
2025-02-08,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.14333333333333334
2025-02-08,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.165
2025-02-08,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.11166666666666668
2025-02-08,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.14333333333333334
2025-02-08,Admissions,Covid-19,00_04,0.01
2025-02-08,Admissions,Covid-19,05_17,0.016
2025-02-08,Admissions,Covid-19,18_44,0.018
2025-02-08,Admissions,Covid-19,45_64,0.027999999999999997
2025-02-08,Admissions,Covid-19,65+,0.038
2025-02-08,Admissions,Covid-19,All,0.028000000000000004
2025-02-08,Admissions,Covid-19,Asian Non-Hispanic,0.027999999999999997
2025-02-08,Admissions,Covid-19,Black Non-Hispanic,0.026000000000000002
2025-02-08,Admissions,Covid-19,Hispanic Or Latino,0.03
2025-02-08,Admissions,Covid-19,Other Race/Ethnicity,0.046
2025-02-08,Admissions,Covid-19,Unknown Race/Ethnicity,0.022
2025-02-08,Admissions,Covid-19,White Non-Hispanic,0.024
2025-02-08,Admissions,Ili,00_04,0.025
2025-02-08,Admissions,Ili,05_17,0.0225
2025-02-08,Admissions,Ili,18_44,0.015
2025-02-08,Admissions,Ili,45_64,0.016666666666666666
2025-02-08,Admissions,Ili,65+,0.013333333333333334
2025-02-08,Admissions,Ili,All,0.013333333333333334
2025-02-08,Admissions,Ili,Asian Non-Hispanic,0.01
2025-02-08,Admissions,Ili,Black Non-Hispanic,0.013333333333333334
2025-02-08,Admissions,Ili,Hispanic Or Latino,0.02
2025-02-08,Admissions,Ili,Other Race/Ethnicity,0.02
2025-02-08,Admissions,Ili,Unknown Race/Ethnicity,0.01
2025-02-08,Admissions,Ili,White Non-Hispanic,0.016666666666666666
2025-02-08,Admissions,Influenza,00_04,0.04
2025-02-08,Admissions,Influenza,05_17,0.07
2025-02-08,Admissions,Influenza,18_44,0.02
2025-02-08,Admissions,Influenza,45_64,0.03333333333333333
2025-02-08,Admissions,Influenza,65+,0.036666666666666674
2025-02-08,Admissions,Influenza,All,0.03
2025-02-08,Admissions,Influenza,Asian Non-Hispanic,0.0225
2025-02-08,Admissions,Influenza,Black Non-Hispanic,0.03333333333333333
2025-02-08,Admissions,Influenza,Hispanic Or Latino,0.03333333333333333
2025-02-08,Admissions,Influenza,Other Race/Ethnicity,0.02666666666666667
2025-02-08,Admissions,Influenza,Unknown Race/Ethnicity,0.02
2025-02-08,Admissions,Influenza,White Non-Hispanic,0.023333333333333334
2025-02-08,Admissions,Rsv,00_04,0.025
2025-02-08,Admissions,Rsv,05_17,0.01
2025-02-08,Admissions,Rsv,45_64,0.01
2025-02-08,Admissions,Rsv,65+,0.01
2025-02-08,Admissions,Rsv,All,0.01
2025-02-08,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-02-08,Admissions,Rsv,Black Non-Hispanic,0.01
2025-02-08,Admissions,Rsv,Hispanic Or Latino,0.01
2025-02-08,Admissions,Rsv,Unknown Race/Ethnicity,0.01
2025-02-08,Admissions,Rsv,White Non-Hispanic,0.01
2025-02-08,Ed Visits,Broad Acute Respiratory,00_04,0.367
2025-02-08,Ed Visits,Broad Acute Respiratory,05_17,0.22800000000000004
2025-02-08,Ed Visits,Broad Acute Respiratory,18_44,0.088
2025-02-08,Ed Visits,Broad Acute Respiratory,45_64,0.093
2025-02-08,Ed Visits,Broad Acute Respiratory,65+,0.11599999999999999
2025-02-08,Ed Visits,Broad Acute Respiratory,Age Unknown,0.11333333333333334
2025-02-08,Ed Visits,Broad Acute Respiratory,All,0.131
2025-02-08,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.13599999999999998
2025-02-08,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.134
2025-02-08,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.157
2025-02-08,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.148
2025-02-08,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.10800000000000001
2025-02-08,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.11200000000000002
2025-02-08,Ed Visits,Covid-19,00_04,0.024
2025-02-08,Ed Visits,Covid-19,05_17,0.0125
2025-02-08,Ed Visits,Covid-19,18_44,0.012
2025-02-08,Ed Visits,Covid-19,45_64,0.016
2025-02-08,Ed Visits,Covid-19,65+,0.027999999999999997
2025-02-08,Ed Visits,Covid-19,All,0.018
2025-02-08,Ed Visits,Covid-19,Asian Non-Hispanic,0.022
2025-02-08,Ed Visits,Covid-19,Black Non-Hispanic,0.014000000000000002
2025-02-08,Ed Visits,Covid-19,Hispanic Or Latino,0.018
2025-02-08,Ed Visits,Covid-19,Other Race/Ethnicity,0.026000000000000002
